"State","Municipality","Name Id","Place Name","Place Name Status","Feature Type","Longitude","Latitude","Place Id"
"VIC","HORSHAM RURAL CITY","101572","JILPANGER","REGISTERED","LOCB","141.7414124","-36.910787","101558"
"VIC","BAW BAW SHIRE","101573","JINDIVICK","REGISTERED","LOCB","145.8876171","-38.0257828","101559"
"VIC","NORTHERN GRAMPIANS SHIRE","101574","JOEL JOEL","REGISTERED","LOCB","142.9943843","-37.0149441","101560"
"VIC","NORTHERN GRAMPIANS SHIRE","101575","JOEL SOUTH","REGISTERED","LOCB","143.005019","-37.0646471","101561"
"VIC","COLAC OTWAY SHIRE","101576","JOHANNA","REGISTERED","LOCB","143.3995114","-38.7325299","101562"
"VIC","EAST GIPPSLAND SHIRE","101577","JOHNSONVILLE","REGISTERED","LOCB","147.807939","-37.8210395","101563"
"VIC","CENTRAL GOLDFIELDS SHIRE","101578","JOYCES CREEK","REGISTERED","LOCB","143.9869123","-37.0671196","101564"
"VIC","MOUNT ALEXANDER SHIRE","101579","JOYCES CREEK","REGISTERED","LOCB","143.9909063","-37.1095216","101565"
"VIC","LATROBE CITY","101580","JUMBUK","REGISTERED","LOCB","146.4246515","-38.398144","101566"
"VIC","SOUTH GIPPSLAND SHIRE","101581","JUMBUNNA","REGISTERED","LOCB","145.7561365","-38.472087","101567"
"VIC","CASEY CITY","101582","JUNCTION VILLAGE","REGISTERED","LOCB","145.292051","-38.1355408","101568"
"VIC","HORSHAM RURAL CITY","101583","JUNG","REGISTERED","LOCB","142.3406109","-36.5705289","101569"
"VIC","YARRIAMBIACK SHIRE","101584","JUNG","REGISTERED","LOCB","142.3818428","-36.6102558","101570"
"VIC","LODDON SHIRE","101585","JUNGABURRA","REGISTERED","LOCB","144.2878135","-36.055885","101571"
"VIC","GREATER BENDIGO CITY","101586","JUNORTOUN","REGISTERED","LOCB","144.3598988","-36.7713365","101572"
"VIC","MOIRA SHIRE","101587","KAARIMBA","REGISTERED","LOCB","145.2754473","-36.1390229","101573"
"VIC","WEST WIMMERA SHIRE","101588","KADNOOK","REGISTERED","LOCB","141.381074","-37.1722573","101574"
"VIC","EAST GIPPSLAND SHIRE","101589","KALIMNA","REGISTERED","LOCB","147.964496","-37.8692185","101575"
"VIC","EAST GIPPSLAND SHIRE","101590","KALIMNA WEST","REGISTERED","LOCB","147.9359295","-37.815672","101576"
"VIC","HUME CITY","101591","KALKALLO","REGISTERED","LOCB","144.9613092","-37.526464","101577"
"VIC","HORSHAM RURAL CITY","101592","KALKEE","REGISTERED","LOCB","142.222787","-36.550224","101578"
"VIC","YARRA RANGES SHIRE","101593","KALLISTA","REGISTERED","LOCB","145.4101166","-37.9047202","101579"
"VIC","YARRA RANGES SHIRE","101594","KALORAMA","REGISTERED","LOCB","145.381106","-37.8201065","101580"
"VIC","BULOKE SHIRE","101595","KALPIENUNG","REGISTERED","LOCB","143.2722368","-35.8425531","101581"
"VIC","LODDON SHIRE","101597","KAMAROOKA","REGISTERED","LOCB","144.3078108","-36.4546416","101583"
"VIC","GREATER BENDIGO CITY","101596","KAMAROOKA","REGISTERED","LOCB","144.3913588","-36.504619","101582"
"VIC","LODDON SHIRE","101598","KAMAROOKA NORTH","REGISTERED","LOCB","144.3083274","-36.3998674","101584"
"VIC","HORSHAM RURAL CITY","101599","KANAGULK","REGISTERED","LOCB","141.8429088","-37.1178612","101585"
"VIC","ALPINE SHIRE","101600","KANCOONA","REGISTERED","LOCB","147.0075586","-36.5924296","101586"
"VIC","GREATER BENDIGO CITY","101601","KANGAROO FLAT","REGISTERED","LOCB","144.2429968","-36.8062665","101587"
"VIC","NILLUMBIK SHIRE","101602","KANGAROO GROUND","REGISTERED","LOCB","145.2338693","-37.6911695","101588"
"VIC","HINDMARSH SHIRE","101603","KANIVA","REGISTERED","LOCB","141.2951129","-36.180673","101589"
"VIC","WEST WIMMERA SHIRE","101604","KANIVA","REGISTERED","LOCB","141.2585862","-36.3793601","101590"
"VIC","MANSFIELD SHIRE","101605","KANUMBRA","REGISTERED","LOCB","145.7258107","-37.0439784","101591"
"VIC","MURRINDINDI SHIRE","101606","KANUMBRA","REGISTERED","LOCB","145.6813369","-37.0506497","101592"
"VIC","NORTHERN GRAMPIANS SHIRE","101607","KANYA","REGISTERED","LOCB","142.9814049","-36.7788694","101593"
"VIC","CAMPASPE SHIRE","101608","KANYAPELLA","REGISTERED","LOCB","144.8912373","-36.1252243","101594"
"VIC","SOUTHERN GRAMPIANS SHIRE","101609","KARABEAL","REGISTERED","LOCB","142.1951525","-37.6007855","101595"
"VIC","SOUTH GIPPSLAND SHIRE","101610","KARDELLA","REGISTERED","LOCB","145.8814769","-38.4213288","101596"
"VIC","SOUTH GIPPSLAND SHIRE","101611","KARDELLA SOUTH","REGISTERED","LOCB","145.8723375","-38.4564951","101597"
"VIC","CORANGAMITE SHIRE","101612","KARIAH","REGISTERED","LOCB","143.2230355","-38.146782","101598"
"VIC","WEST WIMMERA SHIRE","101613","KARNAK","REGISTERED","LOCB","141.4964406","-36.843939","101599"
"VIC","GREATER SHEPPARTON CITY","101614","KARRAMOMUS","REGISTERED","LOCB","145.4928935","-36.5275735","101600"
"VIC","BULOKE SHIRE","101615","KARYRIE","REGISTERED","LOCB","142.8578625","-35.9270565","101601"
"VIC","MOIRA SHIRE","101616","KATAMATITE","REGISTERED","LOCB","145.6967285","-36.068506","101602"
"VIC","MOIRA SHIRE","101617","KATAMATITE EAST","REGISTERED","LOCB","145.7546495","-36.044556","101603"
"VIC","GREATER SHEPPARTON CITY","101618","KATANDRA","REGISTERED","LOCB","145.6024342","-36.2490927","101604"
"VIC","GREATER SHEPPARTON CITY","101619","KATANDRA WEST","REGISTERED","LOCB","145.5592713","-36.2403573","101605"
"VIC","MOIRA SHIRE","101620","KATUNGA","REGISTERED","LOCB","145.472633","-35.9941282","101606"
"VIC","COLAC OTWAY SHIRE","101621","KAWARREN","REGISTERED","LOCB","143.6071437","-38.4911152","101607"
"VIC","BRIMBANK CITY","101622","KEALBA","REGISTERED","LOCB","144.827219","-37.7381835","101608"
"VIC","GANNAWARRA SHIRE","101623","KEELY","REGISTERED","LOCB","144.246542","-35.854699","101609"
"VIC","BRIMBANK CITY","101624","KEILOR","REGISTERED","LOCB","144.826317","-37.7135603","101610"
"VIC","HUME CITY","101625","KEILOR","REGISTERED","LOCB","144.8288192","-37.6954799","101611"
"VIC","BRIMBANK CITY","101626","KEILOR DOWNS","REGISTERED","LOCB","144.8034349","-37.7204546","101612"
"VIC","MOONEE VALLEY CITY","101628","KEILOR EAST","REGISTERED","LOCB","144.8677703","-37.7409236","101614"
"VIC","BRIMBANK CITY","101627","KEILOR EAST","REGISTERED","LOCB","144.8456556","-37.7357072","101613"
"VIC","BRIMBANK CITY","101629","KEILOR LODGE","REGISTERED","LOCB","144.8007136","-37.697633","101615"
"VIC","BRIMBANK CITY","101630","KEILOR NORTH","REGISTERED","LOCB","144.7838125","-37.6811515","101616"
"VIC","BRIMBANK CITY","101631","KEILOR PARK","REGISTERED","LOCB","144.8527948","-37.7188038","101617"
"VIC","YARRIAMBIACK SHIRE","101632","KELLALAC","REGISTERED","LOCB","142.3992565","-36.3648197","101618"
"VIC","STRATHBOGIE SHIRE","101633","KELVIN VIEW","REGISTERED","LOCB","145.6656012","-36.8275399","101619"
"VIC","SWAN HILL RURAL CITY","101634","KENLEY","REGISTERED","LOCB","143.3056842","-34.8321772","101620"
"VIC","HINDMARSH SHIRE","101635","KENMARE","REGISTERED","LOCB","142.2019807","-35.9330697","101621"
"VIC","CORANGAMITE SHIRE","101636","KENNEDYS CREEK","REGISTERED","LOCB","143.2544948","-38.593229","101622"
"VIC","COLAC OTWAY SHIRE","101637","KENNETT RIVER","REGISTERED","LOCB","143.8041864","-38.641976","101623"
"VIC","GREATER BENDIGO CITY","101638","KENNINGTON","REGISTERED","LOCB","144.3044579","-36.7710883","101624"
"VIC","MELBOURNE CITY","101639","KENSINGTON","REGISTERED","LOCB","144.9251508","-37.7959355","101625"
"VIC","MOONEE VALLEY CITY","101640","KENSINGTON","REGISTERED","LOCB","144.9301057","-37.7912262","101626"
"VIC","GANNAWARRA SHIRE","101641","KERANG","REGISTERED","LOCB","143.9476965","-35.7241058","101627"
"VIC","GANNAWARRA SHIRE","101642","KERANG EAST","REGISTERED","LOCB","144.0111557","-35.7717765","101628"
"VIC","INDIGO SHIRE","101643","KERGUNYAH","REGISTERED","LOCB","146.9855525","-36.3449619","101629"
"VIC","ALPINE SHIRE","101644","KERGUNYAH SOUTH","REGISTERED","LOCB","147.0316429","-36.4335428","101630"
"VIC","BASS COAST SHIRE","101645","KERNOT","REGISTERED","LOCB","145.6146985","-38.4401505","101631"
"VIC","MACEDON RANGES SHIRE","101646","KERRIE","REGISTERED","LOCB","144.6766192","-37.3802995","101632"
"VIC","MURRINDINDI SHIRE","101647","KERRISDALE","REGISTERED","LOCB","145.2558081","-37.1724859","101633"
"VIC","MANSFIELD SHIRE","101648","KEVINGTON","REGISTERED","LOCB","146.1664668","-37.3463664","101634"
"VIC","BOROONDARA CITY","101649","KEW","REGISTERED","LOCB","145.0308918","-37.8014724","101635"
"VIC","BOROONDARA CITY","101650","KEW EAST","REGISTERED","LOCB","145.051081","-37.7905274","101636"
"VIC","HORSHAM RURAL CITY","101651","KEWELL","REGISTERED","LOCB","142.3633059","-36.4782991","101637"
"VIC","YARRIAMBIACK SHIRE","101652","KEWELL","REGISTERED","LOCB","142.4532406","-36.4585126","101638"
"VIC","GREATER DANDENONG CITY","101653","KEYSBOROUGH","REGISTERED","LOCB","145.1660197","-38.0063767","101639"
"VIC","GREATER SHEPPARTON CITY","101654","KIALLA","REGISTERED","LOCB","145.4036127","-36.4450725","101640"
"VIC","GREATER SHEPPARTON CITY","101655","KIALLA EAST","REGISTERED","LOCB","145.4965196","-36.4642001","101641"
"VIC","GREATER SHEPPARTON CITY","101656","KIALLA WEST","REGISTERED","LOCB","145.3894342","-36.478052","101642"
"VIC","HINDMARSH SHIRE","101657","KIATA","REGISTERED","LOCB","141.7815035","-36.3591385","101643"
"VIC","INDIGO SHIRE","101658","KIEWA","REGISTERED","LOCB","147.0135171","-36.2695767","101644"
"VIC","BASS COAST SHIRE","101659","KILCUNDA","REGISTERED","LOCB","145.4931143","-38.5482424","101645"
"VIC","GLENELG SHIRE","101660","KILLARA","REGISTERED","LOCB","141.4073905","-37.7570813","101646"
"VIC","WODONGA CITY","101661","KILLARA","REGISTERED","LOCB","146.9486515","-36.1406629","101647"
"VIC","MOYNE SHIRE","101662","KILLARNEY","REGISTERED","LOCB","142.3182267","-38.3437647","101648"
"VIC","WANGARATTA RURAL CITY","101663","KILLAWARRA","REGISTERED","LOCB","146.2080171","-36.2513181","101649"
"VIC","MURRINDINDI SHIRE","101664","KILLINGWORTH","REGISTERED","LOCB","145.4273058","-37.1815387","101650"
"VIC","WELLINGTON SHIRE","101665","KILMANY","REGISTERED","LOCB","146.9178423","-38.120496","101651"
"VIC","MITCHELL SHIRE","101666","KILMORE","REGISTERED","LOCB","144.9590035","-37.2985007","101652"
"VIC","MITCHELL SHIRE","101667","KILMORE EAST","REGISTERED","LOCB","145.012174","-37.273464","101653"
"VIC","MAROONDAH CITY","101668","KILSYTH","REGISTERED","LOCB","145.3047527","-37.8033565","101654"
"VIC","YARRA RANGES SHIRE","101669","KILSYTH","REGISTERED","LOCB","145.3182686","-37.8120612","101655"
"VIC","MAROONDAH CITY","101670","KILSYTH SOUTH","REGISTERED","LOCB","145.3099853","-37.8310382","101656"
"VIC","GREATER BENDIGO CITY","101671","KIMBOLTON","REGISTERED","LOCB","144.505014","-36.920241","101657"
"VIC","WANGARATTA RURAL CITY","101672","KING VALLEY","REGISTERED","LOCB","146.4016062","-36.6947818","101658"
"VIC","MURRINDINDI SHIRE","101673","KINGLAKE","REGISTERED","LOCB","145.372925","-37.4889971","101659"
"VIC","NILLUMBIK SHIRE","101674","KINGLAKE","REGISTERED","LOCB","145.3417233","-37.5615575","101660"
"VIC","MURRINDINDI SHIRE","101675","KINGLAKE CENTRAL","REGISTERED","LOCB","145.3250837","-37.4692311","101661"
"VIC","NILLUMBIK SHIRE","101677","KINGLAKE WEST","REGISTERED","LOCB","145.243929","-37.5177512","101663"
"VIC","WHITTLESEA CITY","101678","KINGLAKE WEST","REGISTERED","LOCB","145.224248","-37.4998126","101664"
"VIC","MURRINDINDI SHIRE","101676","KINGLAKE WEST","REGISTERED","LOCB","145.258417","-37.4502271","101662"
"VIC","LODDON SHIRE","101679","KINGOWER","REGISTERED","LOCB","143.7496665","-36.617907","101665"
"VIC","BRIMBANK CITY","101680","KINGS PARK","REGISTERED","LOCB","144.7722","-37.7337555","101666"
"VIC","DAREBIN CITY","101681","KINGSBURY","REGISTERED","LOCB","145.0335605","-37.7169832","101667"
"VIC","HEPBURN SHIRE","101682","KINGSTON","REGISTERED","LOCB","143.9589693","-37.37989","101668"
"VIC","MARIBYRNONG CITY","101683","KINGSVILLE","REGISTERED","LOCB","144.8802116","-37.8088916","101669"
"VIC","BULOKE SHIRE","101684","KINNABULLA","REGISTERED","LOCB","142.7143523","-35.900177","101670"
"VIC","LODDON SHIRE","101685","KINYPANIAL","REGISTERED","LOCB","143.7960505","-36.3559213","101671"
"VIC","MOYNE SHIRE","101686","KIRKSTALL","REGISTERED","LOCB","142.2786455","-38.2677735","101672"
"VIC","STRATHBOGIE SHIRE","101687","KIRWANS BRIDGE","REGISTERED","LOCB","145.14382","-36.7298391","101673"
"VIC","STRATHBOGIE SHIRE","101688","KITHBROOK","REGISTERED","LOCB","145.7158758","-36.810677","101674"
"VIC","MOYNE SHIRE","101689","KNEBSWORTH","REGISTERED","LOCB","141.8724918","-37.9855542","101675"
"VIC","MANSFIELD SHIRE","103722","KNOCKWOOD","REGISTERED","LOCB","146.2336111","-37.4272222","103575"
"VIC","GREATER BENDIGO CITY","101690","KNOWSLEY","REGISTERED","LOCB","144.5950922","-36.8272705","101676"
"VIC","KNOX CITY","101691","KNOXFIELD","REGISTERED","LOCB","145.247931","-37.8867705","101677"
"VIC","CORANGAMITE SHIRE","101692","KOALLAH","REGISTERED","LOCB","143.2378459","-38.2943928","101678"
"VIC","TOWONG SHIRE","101693","KOETONG","REGISTERED","LOCB","147.4810698","-36.1387143","101679"
"VIC","MOYNE SHIRE","101695","KOLORA","REGISTERED","LOCB","142.912957","-38.1090894","101681"
"VIC","CORANGAMITE SHIRE","101694","KOLORA","REGISTERED","LOCB","142.9150202","-38.1506743","101680"
"VIC","SOUTH GIPPSLAND SHIRE","101697","KONGWAK","REGISTERED","LOCB","145.7123859","-38.5068372","101683"
"VIC","BASS COAST SHIRE","101696","KONGWAK","REGISTERED","LOCB","145.7040879","-38.5410399","101682"
"VIC","SOUTHERN GRAMPIANS SHIRE","101698","KONONGWOOTONG","REGISTERED","LOCB","141.668949","-37.471706","101684"
"VIC","CARDINIA SHIRE","101699","KOO WEE RUP","REGISTERED","LOCB","145.4915039","-38.1907249","101685"
"VIC","CARDINIA SHIRE","101700","KOO WEE RUP NORTH","REGISTERED","LOCB","145.5364198","-38.1500058","101686"
"VIC","SWAN HILL RURAL CITY","101701","KOOLOONONG","REGISTERED","LOCB","143.1393165","-34.8583035","101687"
"VIC","STRATHBOGIE SHIRE","101702","KOONDA","REGISTERED","LOCB","145.7508046","-36.488886","101688"
"VIC","GANNAWARRA SHIRE","101703","KOONDROOK","REGISTERED","LOCB","144.1171223","-35.6514881","101689"
"VIC","MOIRA SHIRE","101704","KOONOOMOO","REGISTERED","LOCB","145.565548","-35.8507615","101690"
"VIC","SOUTH GIPPSLAND SHIRE","101705","KOONWARRA","REGISTERED","LOCB","145.9514461","-38.5594366","101691"
"VIC","NORTHERN GRAMPIANS SHIRE","101706","KOOREH","REGISTERED","LOCB","143.4021335","-36.652146","101692"
"VIC","MILDURA RURAL CITY","101707","KOORLONG","REGISTERED","LOCB","142.0501935","-34.2986605","101693"
"VIC","LATROBE CITY","101708","KOORNALLA","REGISTERED","LOCB","146.5288005","-38.3478181","101694"
"VIC","HEPBURN SHIRE","101709","KOOROOCHEANG","REGISTERED","LOCB","144.037731","-37.3030585","101695"
"VIC","WELLINGTON SHIRE","101710","KOOROOL","REGISTERED","LOCB","146.940939","-37.7299043","101696"
"VIC","SOUTH GIPPSLAND SHIRE","101711","KOOROOMAN","REGISTERED","LOCB","146.0217309","-38.4645133","101697"
"VIC","STONNINGTON CITY","101712","KOOYONG","REGISTERED","LOCB","145.0357283","-37.8410823","101698"
"VIC","MURRINDINDI SHIRE","101713","KORIELLA","REGISTERED","LOCB","145.6524088","-37.1585883","101699"
"VIC","MOORABOOL SHIRE","101714","KOROBEIT","REGISTERED","LOCB","144.3418598","-37.576313","101700"
"VIC","MOYNE SHIRE","101715","KOROIT","REGISTERED","LOCB","142.3718595","-38.276383","101701"
"VIC","LODDON SHIRE","101716","KORONG VALE","REGISTERED","LOCB","143.7063433","-36.3641785","101702"
"VIC","GANNAWARRA SHIRE","101717","KOROOP","REGISTERED","LOCB","144.0636625","-35.7385718","101703"
"VIC","SOUTH GIPPSLAND SHIRE","101718","KORUMBURRA","REGISTERED","LOCB","145.823438","-38.438742","101704"
"VIC","SOUTH GIPPSLAND SHIRE","101719","KORUMBURRA SOUTH","REGISTERED","LOCB","145.849887","-38.479654","101705"
"VIC","HEPBURN SHIRE","101720","KORWEINGUBOORA","REGISTERED","LOCB","144.0966949","-37.4362309","101706"
"VIC","MOORABOOL SHIRE","101721","KORWEINGUBOORA","REGISTERED","LOCB","144.1467689","-37.4394019","101707"
"VIC","CAMPASPE SHIRE","101722","KOTTA","REGISTERED","LOCB","144.526274","-36.1923941","101708"
"VIC","MOIRA SHIRE","101723","KOTUPNA","REGISTERED","LOCB","145.1156714","-36.1337705","101709"
"VIC","CAMPASPE SHIRE","101724","KOYUGA","REGISTERED","LOCB","144.8819811","-36.2356615","101710"
"VIC","BASS COAST SHIRE","101725","KROWERA","REGISTERED","LOCB","145.668512","-38.4484417","101711"
"VIC","SOUTH GIPPSLAND SHIRE","101726","KROWERA","REGISTERED","LOCB","145.6961021","-38.4285059","101712"
"VIC","MILDURA RURAL CITY","101727","KULWIN","REGISTERED","LOCB","142.5835008","-34.9898545","101713"
"VIC","SWAN HILL RURAL CITY","101728","KUNAT","REGISTERED","LOCB","143.5393343","-35.5149792","101714"
"VIC","LODDON SHIRE","101729","KURRACA","REGISTERED","LOCB","143.6134125","-36.517281","101715"
"VIC","LODDON SHIRE","101730","KURRACA WEST","REGISTERED","LOCB","143.5654985","-36.5103145","101716"
"VIC","LODDON SHIRE","101731","KURTING","REGISTERED","LOCB","143.8097325","-36.5414135","101717"
"VIC","MELTON CITY","101732","KURUNJANG","REGISTERED","LOCB","144.5919495","-37.6621025","101718"
"VIC","GREATER SHEPPARTON CITY","101734","KYABRAM","REGISTERED","LOCB","145.0677229","-36.356597","101720"
"VIC","CAMPASPE SHIRE","101733","KYABRAM","REGISTERED","LOCB","145.0306939","-36.3206792","101719"
"VIC","GREATER SHEPPARTON CITY","101735","KYABRAM SOUTH","REGISTERED","LOCB","145.0682825","-36.3845627","101721"
"VIC","MACEDON RANGES SHIRE","101736","KYNETON","REGISTERED","LOCB","144.4478021","-37.2233049","101722"
"VIC","MACEDON RANGES SHIRE","101737","KYNETON SOUTH","REGISTERED","LOCB","144.4386992","-37.2865191","101723"
"VIC","CAMPASPE SHIRE","101738","KYVALLEY","REGISTERED","LOCB","145.006661","-36.2832955","101724"
"VIC","LODDON SHIRE","101739","LAANECOORIE","REGISTERED","LOCB","143.9129565","-36.8246465","101725"
"VIC","MOYNE SHIRE","101740","LAANG","REGISTERED","LOCB","142.812627","-38.366746","101726"
"VIC","BAW BAW SHIRE","101741","LABERTOUCHE","REGISTERED","LOCB","145.7974662","-38.0267575","101727"
"VIC","WANGARATTA RURAL CITY","101742","LACEBY","REGISTERED","LOCB","146.293713","-36.4485","101728"
"VIC","GREATER BENDIGO CITY","101743","LADYS PASS","REGISTERED","LOCB","144.693234","-36.8215574","101729"
"VIC","BULOKE SHIRE","101744","LAEN","REGISTERED","LOCB","142.8281379","-36.4409574","101730"
"VIC","YARRIAMBIACK SHIRE","101746","LAEN","REGISTERED","LOCB","142.7671399","-36.4378788","101732"
"VIC","NORTHERN GRAMPIANS SHIRE","101745","LAEN","REGISTERED","LOCB","142.8029685","-36.4666702","101731"
"VIC","BULOKE SHIRE","101747","LAEN EAST","REGISTERED","LOCB","142.905175","-36.3988605","101733"
"VIC","BULOKE SHIRE","101748","LAEN NORTH","REGISTERED","LOCB","142.8287575","-36.3780352","101734"
"VIC","YARRIAMBIACK SHIRE","101749","LAH","REGISTERED","LOCB","142.421055","-36.1269165","101735"
"VIC","NORTHERN GRAMPIANS SHIRE","101751","LAHARUM","REGISTERED","LOCB","142.3955613","-36.9062248","101737"
"VIC","HORSHAM RURAL CITY","101750","LAHARUM","REGISTERED","LOCB","142.3232513","-36.913882","101736"
"VIC","SWAN HILL RURAL CITY","101752","LAKE BOGA","REGISTERED","LOCB","143.654293","-35.4483315","101738"
"VIC","ARARAT RURAL CITY","101753","LAKE BOLAC","REGISTERED","LOCB","142.8354655","-37.6984698","101739"
"VIC","EAST GIPPSLAND SHIRE","101754","LAKE BUNGA","REGISTERED","LOCB","148.0379805","-37.8625692","101740"
"VIC","GANNAWARRA SHIRE","101755","LAKE CHARM","REGISTERED","LOCB","143.8170303","-35.5972402","101741"
"VIC","GLENELG SHIRE","101756","LAKE CONDAH","REGISTERED","LOCB","141.816433","-38.0879534","101742"
"VIC","MOYNE SHIRE","101757","LAKE CONDAH","REGISTERED","LOCB","141.8568578","-38.0850854","101743"
"VIC","MANSFIELD SHIRE","101758","LAKE EILDON","REGISTERED","LOCB","145.9816175","-37.1878385","101744"
"VIC","GREATER BENDIGO CITY","101759","LAKE EPPALOCK","REGISTERED","LOCB","144.541528","-36.8821248","101745"
"VIC","NORTHERN GRAMPIANS SHIRE","101760","LAKE FYANS","REGISTERED","LOCB","142.627941","-37.1353532","101746"
"VIC","BALLARAT CITY","101761","LAKE GARDENS","REGISTERED","LOCB","143.8153915","-37.547531","101747"
"VIC","PYRENEES SHIRE","101762","LAKE GOLDSMITH","REGISTERED","LOCB","143.3890957","-37.5343854","101748"
"VIC","NORTHERN GRAMPIANS SHIRE","101763","LAKE LONSDALE","REGISTERED","LOCB","142.6266305","-37.0413505","101749"
"VIC","BULOKE SHIRE","101764","LAKE MARMAL","REGISTERED","LOCB","143.4928662","-36.1423643","101750"
"VIC","LODDON SHIRE","101765","LAKE MARMAL","REGISTERED","LOCB","143.5349177","-36.1048326","101751"
"VIC","LODDON SHIRE","101767","LAKE MERAN","REGISTERED","LOCB","143.794016","-35.9224916","101753"
"VIC","GANNAWARRA SHIRE","101766","LAKE MERAN","REGISTERED","LOCB","143.799057","-35.8853921","101752"
"VIC","GLENELG SHIRE","101768","LAKE MUNDI","REGISTERED","LOCB","141.1024733","-37.4874114","101754"
"VIC","SWAN HILL RURAL CITY","101769","LAKE POWELL","REGISTERED","LOCB","142.9421073","-34.7143469","101755"
"VIC","MOIRA SHIRE","101770","LAKE ROWAN","REGISTERED","LOCB","145.9812475","-36.2629278","101756"
"VIC","EAST GIPPSLAND SHIRE","101771","LAKE TYERS","REGISTERED","LOCB","148.1213005","-37.841159","101757"
"VIC","EAST GIPPSLAND SHIRE","101772","LAKE TYERS BEACH","REGISTERED","LOCB","148.0643871","-37.858937","101758"
"VIC","BULOKE SHIRE","101773","LAKE TYRRELL","REGISTERED","LOCB","142.8365983","-35.3403088","101759"
"VIC","WELLINGTON SHIRE","101774","LAKE WELLINGTON","REGISTERED","LOCB","147.3191179","-38.093591","101760"
"VIC","BALLARAT CITY","101775","LAKE WENDOUREE","REGISTERED","LOCB","143.834251","-37.5499085","101761"
"VIC","PYRENEES SHIRE","101776","LAKE WONGAN","REGISTERED","LOCB","143.1483603","-37.604116","101762"
"VIC","EAST GIPPSLAND SHIRE","101777","LAKES ENTRANCE","REGISTERED","LOCB","148.0016428","-37.8560029","101763"
"VIC","MOORABOOL SHIRE","101778","LAL LAL","REGISTERED","LOCB","144.0270708","-37.667392","101764"
"VIC","GANNAWARRA SHIRE","101779","LALBERT","REGISTERED","LOCB","143.4397663","-35.6464755","101765"
"VIC","WHITTLESEA CITY","101780","LALOR","REGISTERED","LOCB","145.0087361","-37.665987","101766"
"VIC","PYRENEES SHIRE","101781","LAMPLOUGH","REGISTERED","LOCB","143.5149486","-37.1486385","101767"
"VIC","CAMPASPE SHIRE","101782","LANCASTER","REGISTERED","LOCB","145.1281931","-36.3169633","101768"
"VIC","GREATER SHEPPARTON CITY","101783","LANCASTER","REGISTERED","LOCB","145.1569926","-36.2898095","101769"
"VIC","BASS COAST SHIRE","101784","LANCE CREEK","REGISTERED","LOCB","145.6736025","-38.5460405","101770"
"VIC","MACEDON RANGES SHIRE","101785","LANCEFIELD","REGISTERED","LOCB","144.7164124","-37.2593872","101771"
"VIC","PYRENEES SHIRE","101786","LANDSBOROUGH","REGISTERED","LOCB","143.142746","-37.0194908","101772"
"VIC","NORTHERN GRAMPIANS SHIRE","101787","LANDSBOROUGH WEST","REGISTERED","LOCB","143.0671738","-37.005407","101773"
"VIC","PYRENEES SHIRE","101788","LANDSBOROUGH WEST","REGISTERED","LOCB","143.1067537","-37.0273539","101774"
"VIC","SOUTH GIPPSLAND SHIRE","101791","LANG LANG","REGISTERED","LOCB","145.6181473","-38.2997042","101777"
"VIC","CARDINIA SHIRE","101790","LANG LANG","REGISTERED","LOCB","145.5832727","-38.2763664","101776"
"VIC","BASS COAST SHIRE","101789","LANG LANG","REGISTERED","LOCB","145.5752819","-38.3326238","101775"
"VIC","CARDINIA SHIRE","101792","LANG LANG EAST","REGISTERED","LOCB","145.6599383","-38.269936","101778"
"VIC","HEPBURN SHIRE","101793","LANGDONS HILL","REGISTERED","LOCB","144.063832","-37.4158075","101779"
"VIC","PYRENEES SHIRE","101794","LANGI KAL KAL","REGISTERED","LOCB","143.4921385","-37.3774505","101780"
"VIC","ARARAT RURAL CITY","101795","LANGI LOGAN","REGISTERED","LOCB","142.9244957","-37.3938255","101781"
"VIC","WEST WIMMERA SHIRE","101796","LANGKOOP","REGISTERED","LOCB","141.0800238","-37.1005795","101782"
"VIC","MOUNT ALEXANDER SHIRE","101797","LANGLEY","REGISTERED","LOCB","144.4976399","-37.1509613","101783"
"VIC","WELLINGTON SHIRE","101798","LANGSBOROUGH","REGISTERED","LOCB","146.6703945","-38.6502125","101784"
"VIC","FRANKSTON CITY","101799","LANGWARRIN","REGISTERED","LOCB","145.195403","-38.1542408","101785"
"VIC","FRANKSTON CITY","101800","LANGWARRIN SOUTH","REGISTERED","LOCB","145.1890183","-38.1887756","101786"
"VIC","GREATER GEELONG CITY","101801","LARA","REGISTERED","LOCB","144.414027","-38.010627","101787"
"VIC","BAW BAW SHIRE","101802","LARDNER","REGISTERED","LOCB","145.8727319","-38.2203143","101788"
"VIC","COLAC OTWAY SHIRE","101803","LARPENT","REGISTERED","LOCB","143.5084794","-38.353037","101789"
"VIC","CORANGAMITE SHIRE","101804","LARRALEA","REGISTERED","LOCB","143.2486189","-38.0580042","101790"
"VIC","YARRIAMBIACK SHIRE","101805","LASCELLES","REGISTERED","LOCB","142.6075831","-35.5624433","101791"
"VIC","YARRA RANGES SHIRE","101806","LAUNCHING PLACE","REGISTERED","LOCB","145.5776424","-37.781016","101792"
"VIC","MACEDON RANGES SHIRE","101807","LAURISTON","REGISTERED","LOCB","144.3563434","-37.2516965","101793"
"VIC","COLAC OTWAY SHIRE","101808","LAVERS HILL","REGISTERED","LOCB","143.3745456","-38.6675133","101794"
